"cycle","Q_dch_3p8_3p4","SoH"
"126","0.9229617467113874","0.89043770096973"
"127","0.922984454575926","0.890448303909793"
"128","0.9229678017216632","0.8904548480960802"
"129","0.9229829392473524","0.8904453800493084"
"130","0.9229723427734441","0.8904479297218528"
"131","0.9229791558420078","0.8904424658726985"
"132","0.9004510064976704","0.8904373146180442"
"133","0.9116446926693121","0.8903719848105913"
"134","0.9116280406030516","0.8903573746309758"
"135","0.9228860724789815","0.8903647093699149"
"136","0.9116310728362037","0.8903588434033256"
"137","0.8553788446448743","0.8360648075568289"
"138","0.9229367474300993","0.8903909678569547"
"139","0.9229155752880291","0.890393878033225"
"140","0.900350343339766","0.8903267067859507"
"141","0.9228603300172835","0.8903413063222886"
"142","0.9115879312819904","0.8903150235077568"
"143","0.9340169024529233","0.9119589326089721"
"144","0.8664570734459105","0.8576376427974737"
"145","0.9340514721959415","0.9228515579594586"
"146","0.934065120738944","0.9120065352427543"
"147","0.934003813956903","0.9010906589450363"
"148","0.9339865539291511","0.9010704506579438"
"149","0.9339909963043304","0.9010775615306421"
"150","0.9227258036156288","0.9010660719079929"
"151","0.9340025482075807","0.9119439762211715"
"152","0.9228157704410195","0.9120125181733366"
"153","0.9228179433693489","0.901154964769146"
"154","0.9227354438543424","0.8902201021940692"
"155","0.9227250445634126","0.9010660694286217"
"156","0.9227362019126304","0.8902257526569936"
"157","0.9114661024741104","0.8902031485245944"
"158","0.9227727261933291","0.9011128002606946"
"159","0.9228020485733739","0.9011418195607093"
"160","0.922807345713437","0.8902887397343213"
"161","0.9227893794415932","0.8902714084725746"
"162","0.9228298568068486","0.890310457944368"
"163","0.9115614380599517","0.8902987756250769"
"164","0.9115595592092722","0.8903004315737607"
"165","0.9115932250819686","0.9011839848293949"
"166","0.9115792379926683","0.9011712166516653"
"167","0.9115860502732297","0.890326712867824"
"168","0.9115796013088483","0.890309187950533"
"169","0.9116095120501188","0.8794855082565363"
"170","0.9115830219800894","0.8903110284319503"
"171","0.9115996714764171","0.8903398517962173"
"172","0.9116068496430914","0.890334020238334"
"173","0.9003738051166551","0.8903613824315942"
"174","0.9003272737350522","0.879463222996683"
"175","0.900243655603586","0.8902321693450778"
"176","0.9002606694100218","0.8793876609998316"
"177","0.9002394784500616","0.8793657571339203"
"178","0.9002326655874235","0.8793613685014245"
"179","0.91155235455061","0.8902942091027867"
"180","0.9115765747976385","0.8794431408055045"
"181","0.9003166766790673","0.8794446086184516"
"182","0.9002209501030545","0.8793613751443631"
"183","0.9002364501569213","0.8902259377512938"
"184","0.9002421112130914","0.8793697598120679"
"185","0.900248205529319","0.8685471674964795"
"186","0.9003450762377017","0.8903427781355752"
"187","0.9003639945988026","0.8794888032640253"
"188","0.900376831251714","0.8794982743517337"
"189","0.9003230952109313","0.8794245522742357"
"190","0.9003223581291321","0.8794705166829795"
"191","0.9003435318472071","0.8794690539925026"
"192","0.9003374768369313","0.8685888023882938"
"193","0.9228224591430464","0.9011615112431544"
"194","0.9341793828105114","0.9012593100012083"
"195","0.9229373805134997","0.9012717000624144"
"196","0.9116510894254962","0.8903823466811837"
"197","0.9116327773514462","0.9012250611987044"
"198","0.9115817036285686","0.8903168666499933"
"199","0.9116204726282093","0.901207442412464"
"200","0.9116296536321493","0.8903631267638594"
"201","0.9116190573641668","0.8903514434856648"
"202","0.9116106324395837","0.890345505679695"
"203","0.9116363666361819","0.8903688720546352"
"204","0.9116231338532331","0.8903561059589391"
"205","0.9116252100749666","0.8903588388419205"
"206","0.9116076316412849","0.8794844212744675"
"207","0.9003785439513416","0.8903659527555551"
"208","0.9003914108481775","0.8903805560930638"
"209","0.9003741996706878","0.8903632215917116"
"210","0.9003883829490386","0.8903776360337493"
"211","0.9003914094602482","0.8903790947243864"
"212","0.9116522610381556","0.879526016815805"
"213","0.9004073046502243","0.8903951599921371"
"214","0.9003885779560854","0.8903778234087518"
"215","0.9004037144878465","0.8795391618250733"
"216","0.9003885795320902","0.8903792830582923"
"217","0.8890851476871305","0.8794719748120519"
"218","0.9115553820557478","0.8794212572667462"
"219","0.9003159209847864","0.8794529948066249"
"220","0.9002629702827997","0.8794011725956967"
"221","0.8890442771557718","0.8794311015839912"
"222","0.9003401378738798","0.8903310902959765"
"223","0.9003492235413029","0.8794752886272232"
"224","0.8890439154155967","0.8685668970019139"
"225","0.8890351946403583","0.879420870352996"
"226","0.889013640364218","0.8793978755056758"
"227","0.9002788336528466","0.8794150287138992"
"228","0.9002432616494803","0.8685084836518806"
"229","0.9003242462299144","0.8794489951694137"
"230","0.9003151645025032","0.8685884321996948"
"231","0.8777919480059709","0.8685639746618979"
"232","0.8889886622648272","0.879377438891646"
"233","0.8890253532786543","0.8794106421629375"
"234","0.8889965943438518","0.8685212427068015"
"235","0.8889742875254403","0.8685193976639788"
"236","0.8890333230876261","0.8794099517794935"
"237","0.8890408847584492","0.8685880437654756"
"238","0.8890416459687468","0.8685654297500328"
"239","0.8777321575375067","0.8685252423440122"
"240","0.8890106081310659","0.8685559101890374"
"241","0.8889924409426748","0.8576668894842427"
"242","0.8889016230849343","0.8684507595611629"
"243","0.9115616088791931","0.8794392892382414"
"244","0.9003188986546593","0.8903055119837526"
"245","0.8890844164127257","0.8794676730373648"
"246","0.9116685215127007","0.8903999185372539"
"247","0.9004419509845967","0.8795718084111748"
"248","0.9004454899237802","0.8904334604531075"
"249","0.900337504815349","0.8686107092951411"
"250","0.8891003121077342","0.8686284215874347"
"251","0.8891195983160287","0.8795030280503575"
"252","0.8890878845112294","0.8686153480427952"
"253","0.8890873236180697","0.8686158908913363"
"254","0.9003924612200354","0.8795277135349759"
"255","0.9004007374179006","0.8795306343545248"
"256","0.9004264224598106","0.868696493020062"
"257","0.8778141913077949","0.8685974703992035"
"258","0.8890939634048846","0.8577633753383161"
"259","0.8890718189855882","0.8577427426065913"
"260","0.8890619811788202","0.8577325191768564"
"261","0.7877649363636091","0.781719980984131"
"262","0.8891097605003354","0.8686368054949049"
"263","0.8891156185335584","0.8686439178880715"
"264","0.877832258638098","0.8577559796019437"
"265","0.8778112642611894","0.8577357258015113"
"266","0.8778095535315676","0.857734074215564"
"267","0.8776892157540553","0.8576172467902046"
"268","0.8776960250528323","0.8467670873855279"
"269","0.8777647012477326","0.8685475346441416"
"270","0.8890121238536408","0.857684421803708"
"271","0.8777752979097163","0.868557756752327"
"272","0.8777543027448054","0.8685375006711927"
"273","0.8890401298521707","0.8577121695894192"
"274","0.8890476970390107","0.857719473918993"
"275","0.8890624429746014","0.8577209411708744"
"276","0.8778184390699284","0.868588808470167"
"277","0.8777673646486882","0.857699016018407"
"278","0.8778002748271037","0.8577165637427224"
"279","0.8778025466379606","0.8577223916976053"
"280","0.8778165625832561","0.8685990128947978"
"281","0.8778063290493769","0.86858842763829"
"282","0.8778343338659034","0.8577629069008111"
"283","0.8890787301486772","0.8577501341616763"
"284","0.8778161696230786","0.8577468431535287"
"285","0.8664873965684738","0.8468052431344578"
"286","0.8777166566956375","0.8467862667310339"
"287","0.8777185331823097","0.8467888000747678"
"288","0.8664590305938489","0.8467778835837977"
"289","0.8664733794233245","0.8467902678887135"
"290","0.8777745394574271","0.8576946355493189"
"291","0.877802546055884","0.8468578163658627"
"292","0.8665301423866508","0.8359826346547838"
"293","0.8664677167911496","0.8467961004050009"
"294","0.8664571213111696","0.8467647391355949"
"295","0.8664764165898992","0.8467691251244929"
"296","0.8552267186281581","0.846790261246773"
"297","0.8777684844471514","0.8468369964400851"
"298","0.8777904224333664","0.8468588972650593"
"299","0.8665089899446401","0.8468486888410883"
"300","0.8550920052060651","0.8358084868499867"
"301","0.8889749156765497","0.8576481702655486"
"302","0.888980435902227","0.85765455518943"
"303","0.7989516405592763","0.7816543131027922"
"304","0.889049063748292","0.8685767883529676"
"305","0.8890172267835846","0.8685446606683438"
"306","0.877732913034787","0.8468034054948075"
"307","0.8777292279298935","0.8576551199207215"
"308","0.8664426443491701","0.8576173414016677"
"309","0.8664571250809564","0.8467802322310687"
"310","0.8664683783398424","0.8576478188307538"
"311","0.8890295324021847","0.8576976603195275"
"312","0.8777745402454296","0.8577002958952856"
"313","0.8777699989877227","0.8576959146659631"
"314","0.8777785219979058","0.8577034063705387"
"315","0.889048258514247","0.8577192819825852"
"316","0.8777957319933921","0.857713626958256"
"317","0.8777972465339634","0.8577222020418992"
"318","0.8778032993685662","0.8577295000914303"
"319","0.8777972465339634","0.8577222028021332"
"320","0.8778290357319121","0.8577528714073924"
"321","0.877781352919992","0.8577075994646255"
"322","0.87780461989576","0.8468676566827683"
"323","0.8778229819036399","0.8577526847926257"
"324","0.8215363329333357","0.8034495102160124"
"325","0.8778903393530183","0.8578056409374418"
"326","0.8779009358269266","0.8578173130112918"
"327","0.866609249898336","0.8360702683640485"
"328","0.8552937119728368","0.8360060027316403"
"329","0.8665358372327561","0.8360114696207331"
"330","0.8664707442962875","0.8359486773220792"
"331","0.8552149970451783","0.8359286118560514"
"332","0.8665108585512886","0.8576902636409759"
"333","0.8665679877768788","0.8468822562191064"
"334","0.8665638386913471","0.8468866402911952"
"335","0.8552384596100698","0.8359519774530372"
"336","0.85523582684704","0.8468110792527478"
"337","0.8552354313169296","0.8359618187293453"
"338","0.8552324045997941","0.835944680725805"
"339","0.866504049216811","0.8468311578419243"
"340","0.8552838690351281","0.8468574391359875"
"341","0.8665471884070172","0.8577267752076302"
"342","0.8552316483234366","0.8250943256189912"
"343","0.8439475317397672","0.8359213126489483"
"344","0.8439301294952424","0.8359023417663319"
"345","0.843953557688122","0.8359136259670291"
"346","0.8552032807728068","0.8359399118224973"
"347","0.8665286317860914","0.8359699029682933"
"348","0.8552509643727293","0.8468158572788649"
"349","0.8439414748621897","0.835925307162691"
"350","0.8550617653969675","0.824929696015454"
"351","0.8552135565590773","0.8359336036534988"
"352","0.8439263897867123","0.8250427463144747"
"353","0.8439413282086995","0.8142018655631783"
"354","0.855240072057091","0.8468151849398747"
"355","0.8664874456068112","0.835953484516502"
"356","0.8439481887485211","0.8250652128124233"
"357","0.8439354217192158","0.8250592778659425"
"358","0.8439436494697454","0.8250593732725809"
"359","0.8439407204442089","0.8142005492957677"
"360","0.8439716523073406","0.8142311204123549"
"361","0.855301278962676","0.8360175043365872"
"362","0.7877876432431448","0.7600284277270211"
"363","0.8553186873142193","0.8360364900437696"
"364","0.8553194441905039","0.8360364900437692"
"365","0.8553292831882007","0.8360381401092484"
"366","0.8553315532171271","0.8360496335330686"
"367","0.8553406337627935","0.8360583937110119"
"368","0.855348599049418","0.8360646179011237"
"369","0.8666014869164469","0.8360627766594714"
"370","0.8666039533403496","0.8360715406385859"
"371","0.8666149152885191","0.8360771933822123"
"372","0.8665916475247488","0.8360540142008267"
"373","0.8553368525331219","0.8469114664971232"
"374","0.855370910989845","0.846946526412919"
"375","0.855336095468762","0.8469114841806784"
"376","0.8553731812246972","0.8469479936648006"
"377","0.8553395153520008","0.8469118558897462"
"378","0.855282359222571","0.8251425204628412"
"379","0.8440292728024845","0.8360001656539485"
"380","0.8440020252562438","0.8251107661978122"
"381","0.8440088375368052","0.825129376014639"
"382","0.8327621718071815","0.825132299875124"
"383","0.8553353366224716","0.836046903328129"
"384","0.8553175655457501","0.8360410601685638"
"385","0.844012620736224","0.8142593343548701"
"386","0.8440190390626796","0.8251279209265036"
"387","0.844015650605369","0.8251253763774278"
"388","0.8440126215242263","0.825123913686951"
"389","0.8327493037283421","0.8142560448671902"
"390","0.8553080906522357","0.8360304572285008"
"391","0.8553330663876194","0.8360439779471759"
"392","0.8440474394093164","0.8251702750906592"
"393","0.832777307756866","0.8251356000060818"
"394","0.8440080802665195","0.8142662608935025"
"395","0.8440133827345239","0.8251224555578793"
"396","0.832788694297067","0.8251706483201953"
"397","0.8553833793931537","0.8360691794651725"
"398","0.855374329297079","0.8360852456913275"
"399","0.8553924880238871","0.8361027645267449"
"400","0.8326789124692894","0.8250588873491917"
"401","0.8440370831199592","0.8251506221658957"
"402","0.8440336659826506","0.8251484088506578"
"403","0.8327599977953489","0.8251308834582212"
"404","0.8327342152499154","0.8250988033775821"
"405","0.8327191267714887","0.8142311204123555"
"406","0.8327194218430668","0.8142314052760293"
"407","0.8327198838447738","0.814232580442012"
"408","0.8327334095233689","0.8142456293021283"
"409","0.832715342587067","0.8142281984524553"
"410","0.844027660167388","0.8251426149105756"
"411","0.8440306880754522","0.8360029960256005"
"412","0.8440457259216864","0.8360145823766877"
"413","0.8440368419593304","0.836010393844006"
"414","0.8553383657036142","0.8251965541040192"
"415","0.8553001581792099","0.8251604246915402"
"416","0.8328173478902965","0.8251880979080407"
"417","0.8440768806645065","0.8251901003197036"
"418","0.855317124218887","0.8251775223133204"
"419","0.844032053987806","0.8142893934211954"
"420","0.844037352023297","0.8251526951570995"
"421","0.8440426990075502","0.825155663010457"
"422","0.8440675778304123","0.8360393156553485"
"423","0.8440683345096962","0.8360393156553488"
"424","0.855331652502581","0.8251879813010783"
"425","0.8553655127825267","0.8360816646795629"
"426","0.855339879062182","0.8360569357806092"
"427","0.8440570798539556","0.8251717286583249"
"428","0.8553020360359611","0.8251629654394455"
"429","0.8440720204025921","0.8251861408196604"
"430","0.8440661615813668","0.8251804888362678"
"431","0.844061817300713","0.8360352200499341"
"432","0.8553489619715967","0.8252067777326734"
"433","0.8553767688171421","0.8252343349037761"
"434","0.832830288308776","0.8251994749235677"
"435","0.8440646482227991","0.825180489596502"
"436","0.832808142313475","0.8251773798814833"
"437","0.844056517984718","0.825177568776955"
"438","0.8440391118001813","0.8143067745762407"
"439","0.84407468459155","0.8251837958093343"
"440","0.8553451764081709","0.8252151662015491"
"441","0.8440682364151709","0.8251746418755331"
"442","0.8440462873969227","0.8251655046668834"
"443","0.8440595470658607","0.825179022344622"
"444","0.8327739177235506","0.8251429028151868"
"445","0.8328249882047789","0.8251907132251571"
"446","0.8441026862560668","0.836071724972652"
"447","0.8553516220146169","0.8252100746245251"
"448","0.8441057129732022","0.8252242988487942"
"449","0.8441269053032415","0.8360965547815812"
"450","0.8441147970646206","0.8360863290703947"
"451","0.8441416522327604","0.8361122416963267"
"452","0.8553936154964483","0.8252618953149843"
"453","0.8554064827872854","0.8252735770727101"
"454","0.8554212295108785","0.8252651924040071"
"455","0.8554011852532212","0.8252706572115656"
"456","0.8553784769768309","0.8252359771692436"
"457","0.8554234979638002","0.8252681107446831"
"458","0.8441514920184596","0.8252677303101439"
"459","0.8553962514114877","0.8252418228076811"
"460","0.8441337196570303","0.8361195420265597"
"461","0.8441692591551692","0.8252750239964396"
"462","0.8441443156337158","0.8361253846240607"
"463","0.8328340628401687","0.8252151662015492"
"464","0.8328083329865088","0.8251874024509215"
"465","0.8440656976798911","0.8360371489852231"
"466","0.8440834965097667","0.8251972135681339"
"467","0.8553677853901819","0.8252256676617106"
"468","0.8441093521828427","0.8360788880107395"
"469","0.8441424574578802","0.8252548271042492"
"470","0.7765585314308474","0.760054572481062"
"471","0.8440729732620013","0.8251892526167128"
"472","0.844093604716731","0.8252069649090064"
"473","0.8441129886255496","0.8143667460061671"
"474","0.8440880127020904","0.8252023009152639"
"475","0.844146951154754","0.8252591628288416"
"476","0.8441388217046754","0.8361095097722482"
"477","0.8441128917219531","0.8252241129942596"
"478","0.8440843274001963","0.8143390940072117"
"479","0.8441091073405308","0.8252226518242514"
"480","0.8328876129354144","0.8252533194706075"
"481","0.8441007799194712","0.8143549663796527"
"482","0.8441043969856885","0.8252173776317998"
"483","0.8441390149297917","0.8361096969485815"
"484","0.8441636010450828","0.8252737652074472"
"485","0.8328310455790617","0.8251994764440365"
"486","0.8328293352434412","0.8251963652085487"
"487","0.8328355860487662","0.8252023995442879"
"488","0.8440848869054268","0.8143403632408142"
"489","0.8441386260977015","0.8252447405852945"
"490","0.8328874193162967","0.8252432849360936"
"491","0.8441378939493249","0.8252568031758961"
"492","0.8328336799180963","0.825200552980997"
"493","0.8440807378198951","0.8143491247410555"
"494","0.8328352193746509","0.8252042329854282"
"495","0.8328526030072114","0.8252210063201779"
"496","0.832814027832614","0.8143305098007598"
"497","0.8441375033531545","0.8252436718498438"
"498","0.844131446766874","0.8252392852988824"
"499","0.8441265139190687","0.8252330689097813"
"500","0.7766113656200468","0.7709631027289262"
"501","0.8441329611015196","0.8143973144624347"
"502","0.8441560322822382","0.8252735694703687"
"503","0.8441605753218755","0.8144006246746063"
"504","0.8441666293382231","0.8144192213692828"
"505","0.8441443148457135","0.8252622695029246"
"506","0.8441514912304572","0.8143933218655008"
"507","0.8441605745338732","0.814402073680868"
"508","0.8441636028270134","0.814405005143695"
"509","0.8441530041950237","0.8144046227913492"
"510","0.8328991644446635","0.8252765018915992"
"511","0.8441473399868442","0.8252764958097263"
"512","0.8441526343694163","0.814427606036987"
"513","0.8329196073849582","0.8252954915818992"
"514","0.8328318200912327","0.8143611882890628"
"515","0.8440789284204948","0.8251917228801376"
"516","0.8440490485969026","0.8251647096675719"
"517","0.8553503282868768","0.8252066821445866"
"518","0.7878428936359059","0.7709370010255767"
"519","0.8441053720063711","0.8252183187690888"
"520","0.8328031389555609","0.8251718225358846"
"521","0.8328135387389921","0.8143214754024197"
"522","0.8328135379420645","0.8143243945028307"
"523","0.8328173229234138","0.8251935374977154"
"524","0.8328137335401132","0.8143245837784182"
"525","0.8328687891229574","0.8252344297316286"
"526","0.8441274691603353","0.8143814468495688"
"527","0.8328151507830868","0.8143259503192435"
"528","0.8327933979538891","0.8143042345885686"
"529","0.8328051152023384","0.8143169989651273"
"530","0.832821009604312","0.8143301426530958"
"531","0.832807581626241","0.8143186475101378"
"532","0.8328686924162321","0.8252343358626792"
"533","0.8328635904712913","0.8252301435288275"
"534","0.832883828553992","0.8143929385542512"
"535","0.8215346210217104","0.8142982040540008"
"536","0.832814953806034","0.8143243002537645"
"537","0.8328045537271019","0.814321383235388"
"538","0.8102563607071837","0.8034173751201044"
"539","0.8215174114202253","0.8142808741140545"
"540","0.8328057039575651","0.8143203080197275"
"541","0.83284769685732","0.8143637313176705"
"542","0.8102412279095087","0.8034027679814258"
"543","0.8102434967742819","0.8034042407541143"
"544","0.8102540928363386","0.7925641012752761"
"545","0.8102684772371624","0.7925674130079158"
"546","0.8102858800642814","0.7817218279275395"
"547","0.8216161673681603","0.814384180656512"
"548","0.8328870510661768","0.8035371292826583"
"549","0.8328900787772404","0.8035287364515465"
"550","0.8328915948938165","0.8035429764425625"
"551","0.8328938625587358","0.8035429724422235"
"552","0.821664606371584","0.8144279863068004"
"553","0.8216483464774986","0.8144123085138659"
"554","0.8329074886958632","0.814409380091976"
"555","0.832904068024622","0.8144075502538363"
"556","0.8216411428127645","0.8144046319141586"
"557","0.8216320618733557","0.8143973199822437"
"558","0.8216438054257176","0.8144093840923151"
"559","0.8216509825984637","0.8144148464200026"
"560","0.8329014338915133","0.8144261503867877"
"561","0.8329090040239195","0.8035575871822453"
"562","0.8216570391847442","0.8144108437418554"
"563","0.821660067272476","0.8144123024329913"
"564","0.8102052611640344","0.7925027640647575"
"565","0.8102527013818003","0.7925574915950732"
"566","0.8215012705999349","0.7925525675561135"
"567","0.8215755416838348","0.8143384360635652"
"568","0.8215856259178448","0.8143496004088961"
"569","0.8215702924986059","0.8034758874792768"
"570","0.7990015673004867","0.792559916543764"
"571","0.7989840610514188","0.7925437575885123"
"572","0.8102434963713555","0.7925496932952276"
"573","0.8102381003398397","0.7816862974917049"
"574","0.8215216568183517","0.8034304255006877"
"575","0.8215708537768417","0.8034771589935803"
"576","0.821557551379212","0.8034650549909338"
"577","0.7990055492499636","0.7925615658490093"
"578","0.7989919250828421","0.7816924232342415"
"579","0.7990000537449183","0.7817009960371828"
"580","0.7990039858591304","0.7708480597915941"
"581","0.7877289519968003","0.7816852644724706"
"582","0.8103064637522523","0.7926097125278088"
"583","0.8103177675537558","0.792619887602185"
"584","0.8215763480998834","0.7926243162454345"
"585","0.798997124728307","0.7816953444339072"
"586","0.7990050860662531","0.7817043902357581"
"587","0.7989987371664029","0.7816982648733386"
"588","0.7877276840715463","0.7816840408472395"
"589","0.7877226511592097","0.7708188041821827"
"590","0.8102767995188737","0.7925803630408373"
"591","0.8103027291075947","0.7926053789024704"
"592","0.7990023235857694","0.781703916856731"
"593","0.7989805731205787","0.770824741789483"
"594","0.787708565581383","0.7816648658644698"
"595","0.7877060983694779","0.7816602949794426"
"596","0.7989342381161016","0.7707814992236042"
"597","0.8102399095579879","0.7925440439726547"
"598","0.8102736033106016","0.7817205488108934"
"599","0.8102737720137358","0.7925774422212891"
"600","0.7877127124909828","0.7708057549419491"
"601","0.7989777406224877","0.7708220098654046"
"602","0.798956353473477","0.7816659469628356"
"603","0.7990032776450324","0.7708466618184822"
"604","0.7089717243420374","0.6948500723997308"
"605","0.7990388502304753","0.7925966111221872"
"606","0.8103157917994799","0.7817725576365899"
"607","0.7990532320618836","0.7925999158145495"
"608","0.7990199279293625","0.7708740255332088"
"609","0.7990169010063013","0.7817130645094914"
"610","0.7877471650898871","0.7817028357583672"
"611","0.7877441399487564","0.7816984628916196"
"612","0.7990116026842345","0.7708554096345088"
"613","0.8102870289246655","0.7817334944805825"
"614","0.8103267513836424","0.7926229030595284"
"615","0.7990558656129159","0.7925995365031404"
"616","0.7990517175213123","0.7926083035231906"
"617","0.8103157910114775","0.7926229045799966"
"618","0.8103169123859455","0.7926141436418193"
"619","0.8103142764709063","0.7926228908957821"
"620","0.8103150345291943","0.7817725637184632"
"621","0.8103411332150507","0.7926375056368024"
"622","0.8103282643482089","0.7926258238790768"
"623","0.8103146421510933","0.7926239910000008"
"624","0.8102998962155026","0.7926082974413176"
"625","0.8103407471409688","0.7926371339277348"
"626","0.8103044358972046","0.7926254476086042"
"627","0.8103021790583929","0.7817481183444124"
"628","0.8103127305044068","0.7817349602119958"
"629","0.7990141912547793","0.7817142820619581"
"630","0.7989956604662519","0.7816967570496379"
"631","0.8102867613317277","0.7925907276758897"
"632","0.8215492969396938","0.7925981718715103"
"633","0.8103049010509211","0.7926082050842255"
"634","0.7989939991286439","0.7708376950615122"
"635","0.7989934386384104","0.7816953448140244"
"636","0.7989948542964541","0.781696710015829"
"637","0.7990039364178665","0.770843725976197"
"638","0.7989978806195884","0.7708421688379852"
"639","0.8102988454407184","0.7817449025794759"
