"cycle","Q_dch_window","energy_efficiency","SoH"
"38","1.0080631880894548","1.001722494554653","0.972146909090909"
"39","1.0080552233822266","1.00233594275428","0.9721541818181817"
"40","1.0001611365615144","1.0016929126425647","0.9721279999999999"
"41","1.0078369083734158","1.0019445829362192","0.9721057272727273"
"42","1.0004331240718625","1.001614676522992","0.9720250909090908"
"43","1.0001318147432192","1.0015296697883833","0.9720379999999998"
"44","1.0081550728409137","1.0023020736134747","0.9720724545454545"
"45","1.0082764662734198","1.0020105466326164","0.9720599999999999"
"46","1.0004046680743635","1.00220197946444","0.9720743636363635"
"47","1.0000837229076196","1.001705948062821","0.972136909090909"
"48","1.000267281498603","1.0023291411759252","0.9721015454545454"
"49","1.0078457742982003","1.0013680424474056","0.9721000909090909"
"50","1.0080991313650745","1.0023582252958763","0.9721242727272726"
"51","1.0079116571305284","1.002522355404315","0.971996"
"52","1.008245806990661","1.000075924947026","0.9709298181818181"
"53","1.0077796568227009","1.0013204940935712","0.972031818181818"
"54","1.0080743418351807","1.0015899996141282","0.9720362727272726"
"55","1.0079655626467934","1.0013896255189285","0.9719847272727271"
"56","1.0002854072963325","1.0004284089671172","0.9719659090909091"
"57","1.0077720359247238","1.0012352273506302","0.9718713636363635"
"58","1.0000908636584214","1.000766059419385","0.971824909090909"
"59","1.0077677250909873","0.9999238134719597","0.9717522727272727"
"60","1.007904007142386","1.0002814344049789","0.9717747272727272"
"61","0.9999170610499065","1.0018161973435649","0.9717037272727271"
"62","1.0002077231875734","1.0018423116030126","0.971715909090909"
"63","1.0002714222791642","1.0019339461589898","0.9716236363636362"
"64","0.9926097675612032","1.0014562360091501","0.9715843636363637"
"65","0.9922265626296489","1.0009516182524076","0.9715825454545454"
"66","0.992537919346809","1.0010011833604533","0.9715371818181817"
"67","0.992328524481593","1.0005415336347525","0.9714887272727272"
"68","0.9924803669140803","1.0004547153436372","0.971456"
"69","0.992562560353665","1.0015601995417591","0.9714247272727271"
"70","0.9924483901341887","1.0005860049541395","0.9713680909090908"
"71","0.9920560283591793","1.0008417147328839","0.9714230909090908"
"72","0.9926679071193223","1.001309603877492","0.9713342727272727"
"73","0.9921539198995282","0.9998514062421431","0.971374909090909"
"74","0.9926045506142425","0.9999491875977681","0.971177818181818"
"75","0.9924169273146306","1.0003507148439266","0.9711809999999998"
"76","0.9924295501194013","0.9998427641917653","0.9711258181818181"
"77","0.9922261022880153","1.0000972211176156","0.9710926363636363"
"78","0.992298684690516","1.0004513236004262","0.9711681818181817"
"79","0.9999889442425791","1.0014171130102867","0.9711759999999999"
"80","0.9924170404242819","1.0006608366719372","0.9710129090909089"
"81","0.9924186028431754","0.9992206385685928","0.9709970909090908"
"82","0.9925036990105753","1.0009297884770292","0.9709925454545453"
"83","1.000300088370307","1.0013372290269327","0.9709940909090908"
"84","1.0003001278898243","1.002121816900439","0.9710418181818181"
"85","0.9924112494360812","1.0004503336593058","0.9710221818181818"
"86","0.9925694977740265","1.0009122378897413","0.971035"
"87","0.9924642347626267","1.0011422355881576","0.9709205454545454"
"88","0.9927512294528014","1.0005341356124298","0.970796909090909"
"89","0.9923608993531147","0.9997212767239818","0.9707337272727272"
"90","0.9848205454166402","1.0000880647268333","0.9707102727272727"
"91","0.9846396261808812","0.9997388539166638","0.9706062727272727"
"92","0.98493825887195","0.9992172020519238","0.9705489090909091"
"93","0.984426286558073","0.9997797474722339","0.9705403636363635"
"94","0.9849075713862324","0.9998478166766835","0.9704395454545454"
"95","0.9847950156661138","0.9993623652174773","0.9703907272727271"
"96","0.984772938779858","0.9994080093365586","0.9704179999999999"
"97","0.9845773123477418","0.9985143849830378","0.970335909090909"
"98","0.9846169814228096","0.9992855536640606","0.9703065454545454"
"99","0.9846437799797454","0.9997874722729952","0.9702781818181818"
"100","0.9846549593400323","1.0002122970878196","0.9701869999999998"
"101","0.9847197753559337","0.9991923861372649","0.9701066363636364"
"102","0.9766100524903589","0.9997403144074527","0.9701532727272727"
"103","0.9844361666277369","0.9997253971848015","0.9701182727272726"
"104","0.9841660443252668","0.998728391199639","0.9700484545454544"
"105","0.984299312367388","0.999015835576972","0.9699564545454544"
"106","0.984330805729664","1.000572340018929","0.9700754545454545"
"107","0.9845888815115572","0.9992323800200762","0.9700445454545453"
"108","0.9846094014192532","0.9994385751969891","0.9699930909090908"
"109","0.9843513475678412","1.0000374864820056","0.9699644545454544"
"110","0.9923486613817314","0.9997748744057643","0.9699121818181817"
"111","0.9845508188928838","0.999562060734443","0.9698902727272727"
"112","0.984737588026803","0.999580030476119","0.9699249090909089"
"113","0.9845890553327968","1.0000092749731502","0.9698653636363637"
"114","0.9845508339425606","1.0011254444394027","0.9698876363636363"
"115","0.9844844654975274","1.000154035132779","0.9698474545454544"
"116","0.9846603898949392","1.0006331237302293","0.9698007272727273"
"117","0.9843628136860584","1.0001806619105016","0.9697103636363635"
"118","0.9845025953243649","1.0001318099003662","0.9696564545454545"
"119","0.98430836736566","0.9996513538790099","0.9696547272727272"
"120","0.9835394368781193","0.9995929779135357","0.9695592727272726"
"121","0.9762594031843137","0.9998016995755145","0.969508909090909"
"122","0.9761996747866475","0.9999264834875401","0.9694701818181818"
"123","0.9836599219361022","0.9992386025907953","0.9694056363636362"
"124","0.9847317663793428","0.9995794170241984","0.9693968181818181"
"125","0.9757282495719213","0.9987775509295693","0.9693444545454544"
"126","0.9762398076242763","0.9994494736598378","0.9692880909090907"
"127","0.9763981277271347","0.9991959934804591","0.9691716363636362"
"128","0.976658351883612","0.998037285551121","0.969148"
"129","0.9764940474424741","0.9980732122111732","0.969081818181818"
"130","0.9770851937013104","0.9987250138701438","0.9690368181818181"
"131","0.9768211820803439","0.9981283273674463","0.9689926363636363"
"132","0.9692677966558451","0.9986492848430565","0.9689645454545454"
"133","0.968878792264281","0.9980653460557642","0.9689341818181817"
"134","0.9770496988984253","0.9994103110819023","0.968824909090909"
"135","0.9766726386695688","0.9994551774929198","0.9689064545454544"
"136","0.968863862775493","0.9971902529188499","0.9687201818181818"
"137","0.9769373849343951","0.9991208413445937","0.9686998181818182"
"138","0.9691068093578006","0.9977773672024782","0.9686937272727273"
"139","0.9771672184847704","0.9991866676477523","0.9687266363636362"
"140","0.977263203979996","0.9990501976274174","0.9687192727272728"
"141","0.9766387605697917","0.9993405288135193","0.9687145454545453"
"142","0.9767430967307008","0.9994385877157966","0.9686561818181817"
"143","0.9767766067215858","0.9997591437565098","0.9685852727272726"
"144","0.9766629514678644","0.9984333859382081","0.9685268181818181"
"145","0.9768718130110773","0.999245112654409","0.9685438181818181"
"146","0.9770034442120397","0.9984932345531131","0.9685031818181818"
"147","0.9766110969196892","0.9987941459474227","0.9684738181818182"
"148","0.9768199196138309","0.9990520741743629","0.968329909090909"
"149","0.9768077796321245","0.998191597499658","0.9683179090909091"
"150","0.9693810005963118","0.9988566041568144","0.9682297272727273"
"151","0.9689407852480366","0.9991726474868178","0.9682036363636363"
"152","0.969250033305889","0.9979755826106008","0.9681244545454545"
"153","0.9691726180148302","0.9976901955671759","0.9680273636363635"
"154","0.9687645833327625","0.9971681361244749","0.9679659999999998"
"155","0.9690170849523692","0.9963352094707714","0.9679259090909089"
"156","0.960570818102256","0.9958868532952391","0.9677877272727272"
"157","0.9609102962004983","0.9970375688635719","0.967783909090909"
"158","0.9610476026209821","0.997240845319423","0.967717818181818"
"159","0.9611133032441783","0.997284225193043","0.9676194545454545"
"160","0.961011089404424","0.9954585755269142","0.9675789090909089"
"161","0.9612307063689126","0.9963984174189717","0.967501909090909"
"162","0.9688165408093468","0.9957572379900236","0.9673885454545454"
"163","0.9609926815611642","0.9959001928481368","0.967354909090909"
"164","0.9609069568760146","0.9967151988516136","0.9673244545454545"
"165","0.968823412409424","0.996817947278944","0.9673051818181818"
"166","0.9609966792674813","0.9965210840896311","0.9672941818181818"
"167","0.9688445595102834","0.9974225729598124","0.9673285454545453"
"168","0.9687226172604322","0.9984608106210022","0.9673145454545454"
"169","0.968838654501686","0.9990027573329676","0.9673122727272726"
"170","0.9689878030844833","0.9984649450106554","0.967323909090909"
"171","0.9686079715601933","0.9983292956983429","0.9672525454545453"
"172","0.9684811783361954","0.9980190265892209","0.9672399999999999"
"173","0.9684948599534741","0.9981334961110864","0.9671750909090908"
"174","0.9687468759554073","0.9976552063254771","0.9670992727272726"
"175","0.9686244644194262","0.998700383889052","0.9670646363636364"
"176","0.968925355193231","0.9989163172606426","0.9669785454545454"
"177","0.960842648041812","0.9985605563902809","0.9670609090909089"
"178","0.9686032745108638","0.9972677162597712","0.9669803636363635"
"179","0.9682792129609701","0.997352048752591","0.9668961818181817"
"180","0.968400111821005","0.9971168099544477","0.966795818181818"
"181","0.9604119419293311","0.9973926609911341","0.9667971818181816"
"182","0.9686252998082385","0.9966183954597653","0.9667501818181817"
"183","0.9603155097295861","0.9973537348328694","0.9667199999999998"
"184","0.9683221325413801","0.9966458307288476","0.9666327272727272"
"185","0.9683315495199825","0.9973097319146851","0.9665964545454545"
"186","0.9686198198141731","0.9977349169380832","0.9665399090909089"
"187","0.9604662172577996","0.9971021959576007","0.9664770909090908"
"188","0.9606251551689097","0.9970167914235307","0.9663759999999998"
"189","0.9605161189926315","0.9981518347203405","0.9662367272727271"
"190","0.9605889128821571","0.9958818361827215","0.9661342727272727"
"191","0.9526257572042969","0.9964987088002513","0.9661377272727273"
"192","0.9527000407650001","0.9961772786560988","0.9660457272727272"
"193","0.9605379382034474","0.9963140607394189","0.9659700909090909"
"194","0.952932741751824","0.9963354503615474","0.9658180909090908"
"195","0.9607157602210713","0.9973044559882145","0.9657885454545454"
"196","0.9530866465828306","0.9970641235875922","0.9658240909090908"
"197","0.9607693175719305","0.996637189159042","0.9659114545454545"
"198","0.961022354144679","0.9974016680239283","0.9658667272727273"
"199","0.9606417312759872","0.9980010302008797","0.9659064545454545"
"200","0.9607373413475757","0.9963053051706691","0.9658357272727272"
"201","0.9602726232008572","0.9964035993139969","0.9657662727272727"
"202","0.9605140172830132","0.9965352396955176","0.9657572727272726"
"203","0.9523493147725842","0.9963782231193742","0.9656856363636362"
"204","0.9603979743145848","0.9975588688714795","0.9656782727272727"
"205","0.9603171645471749","0.9969491522868275","0.965625909090909"
"206","0.9682936929470479","0.9980502685898625","0.9656720909090909"
"207","0.9605570300069498","0.9978773129919475","0.9656082727272727"
"208","0.952437927571607","0.9971509555459083","0.9655036363636363"
"209","0.9603449695926664","0.9977553484189509","0.9654418181818182"
"210","0.9524576905595404","0.9967477163051223","0.9653603636363636"
"211","0.9604298103108172","0.9970997328137791","0.9653696363636363"
"212","0.9522783797535556","0.9976757285212235","0.9652959999999998"
"213","0.9524148639764354","0.996893622505809","0.9652542727272726"
"214","0.9606106075404401","0.9973780300759607","0.9652579999999998"
"215","0.9524342182826523","0.9974768726406207","0.9651949090909091"
"216","0.9603947103073921","0.9988108670719015","0.9651390909090908"
"217","0.9526826682728237","0.9967718776752447","0.9651329999999999"
"218","0.9527874661097376","0.9973665121997342","0.9650853636363637"
"219","0.9527069160155472","0.9968103478474569","0.9650168181818182"
"220","0.9527044573567219","0.9971076194902633","0.9649689999999999"
"221","0.9526803641038153","0.9983175300438235","0.9649470909090909"
"222","0.9527916594526566","0.997454120559058","0.9648723636363636"
"223","0.9606673799282734","0.9972889110959624","0.9647796363636363"
"224","0.952761196889587","0.9966514121282963","0.9646513636363636"
"225","0.9525672666766609","0.9974789532954641","0.9646619090909089"
"226","0.9528422791716425","0.9963089726675785","0.9646170909090909"
"227","0.9527165291935928","0.997526436401899","0.9645941818181817"
"228","0.9526836834053423","0.9977806810442134","0.9645323636363635"
"229","0.9525614833027921","0.996041616246493","0.9645171818181817"
"230","0.9526813531207426","0.9959613320944285","0.9644435454545454"
"231","0.9528072842596947","0.9960423582754787","0.9643961818181818"
"232","0.9529956194000546","0.9967226339486696","0.9642898181818181"
"233","0.9528386889048363","0.9972553628658574","0.9643051818181817"
"234","0.9529721270959873","0.9970115726614501","0.9641873636363636"
"235","0.9531906382476143","0.9976150689156366","0.9642233636363636"
"236","0.9530153022709199","0.9963745780808907","0.9641144545454545"
"237","0.9529219035086095","0.996742136753769","0.9640646363636363"
"238","0.9530121541044859","0.9961441304974564","0.9640022727272726"
"239","0.9528869258120836","0.9966519954649762","0.9639554545454545"
"240","0.944810207291965","0.9964664833848907","0.9638680909090908"
"241","0.9451779503826379","0.9960924920772886","0.9638133636363636"
"242","0.9528767945716188","0.9961292580411467","0.9637374545454543"
"243","0.9450452814393765","0.99544971415435","0.9636623636363636"
"244","0.945044652793704","0.9954118969643279","0.963618909090909"
"245","0.944973735446755","0.9956017881898168","0.9636488181818181"
"246","0.9451969033642006","0.9979998079384347","0.9636128181818181"
"247","0.9451659887931504","0.9965183240294306","0.9635980909090908"
"248","0.9529748023291704","0.9957563299737523","0.9634481818181817"
"249","0.9453066931874016","0.99680525322711","0.9634388181818181"
"250","0.9529835430766143","0.9963088583908309","0.9633923636363636"
"251","0.9530577582851943","0.9953183053170821","0.9633382727272727"
"252","0.944966978409579","0.9951890358514706","0.9632189999999999"
"253","0.9450728759982796","0.9966047211232563","0.9632309090909091"
"254","0.9449608159770346","0.9961453777612855","0.9631344545454545"
"255","0.9452564563245555","0.9960952475825122","0.9630442727272726"
"256","0.9450856610414675","0.9959456618152415","0.9629798181818181"
"257","0.9451399125659866","0.9961295583941514","0.9629646363636364"
"258","0.9448475183715175","0.9959014195347384","0.9628930909090909"
"259","0.944823720199143","0.9957568604284687","0.9628887272727271"
"260","0.9448026389539419","0.9947154323771702","0.9627262727272726"
"261","0.9447199554049318","0.995099502820883","0.962694909090909"
"262","0.9447572256161285","0.9956771000078382","0.9626546363636362"
"263","0.9447231229686429","0.9952329432429137","0.962648909090909"
"264","0.9449998028947252","0.9953234850311394","0.9626040909090909"
"265","0.9447799861191948","0.9947432180484551","0.9624931818181817"
"266","0.9448277210383641","0.9969909969959856","0.9624618181818181"
"267","0.9448167107668309","0.9960347462750127","0.9624082727272727"
"268","0.9448814307335186","0.9961763551234208","0.9623584545454544"
"269","0.937156305485196","0.9955903016982468","0.9622956363636364"
"270","0.9450168176676494","0.9953695665030942","0.9622092727272727"
"271","0.9372027012340681","0.9953257041663632","0.9620952727272726"
"272","0.9448651716023558","0.9959879994686457","0.9621395454545453"
"273","0.9371782501897121","0.9959483366487646","0.9621122727272726"
"274","0.9449352797164574","0.9959297881015773","0.9619950909090909"
"275","0.9372506064479704","0.9959682198922966","0.9619628181818181"
"276","0.9450750083289309","0.9956099247522706","0.9618988181818182"
"277","0.9372188977982873","0.996119203847785","0.9617900909090908"
"278","0.9371393997198785","0.9946582623020581","0.9617376363636363"
"279","0.937225364736581","0.9953009131575825","0.9617079090909091"
"280","0.9448429661523403","0.9956400755395997","0.9616635454545454"
"281","0.9370946647559385","0.9961219850484844","0.9615633636363636"
"282","0.9370485337269364","0.9955645993150637","0.9614266363636362"
"283","0.9371061357890118","0.9952739667954553","0.9613664545454544"
"284","0.9368756354784538","0.9945730578769667","0.9613048181818181"
"285","0.9371047649454266","0.9951440640571192","0.9611909999999999"
"286","0.929412190795766","0.9939246280798492","0.9611186363636363"
"287","0.9369856846127544","0.9944713168717743","0.961041909090909"
"288","0.9371146123415701","0.9951161339940899","0.9609809999999999"
"289","0.9372203100408538","0.9938831495268408","0.9609195454545454"
"290","0.9369064695267645","0.9943068019461462","0.9608503636363636"
"291","0.9294293235162204","0.9942067917190187","0.9608293636363636"
"292","0.9293359729674467","0.9956326600995661","0.9608012727272727"
"293","0.9374219932433401","0.9940638377081275","0.960752818181818"
"294","0.92929510754745","0.9946009221919432","0.9606495454545454"
"295","0.9374421440400122","0.994226609859894","0.9605433636363635"
"296","0.9292581550146768","0.9944324577858252","0.9604997272727271"
"297","0.9371851018988078","0.9951006979113923","0.9604145454545454"
"298","0.9292993105619244","0.9940059559517167","0.9603623636363636"
"299","0.9373636168775319","0.9937696553715194","0.9602448181818182"
"300","0.929606028992498","0.9930143312123969","0.9602532727272726"
"301","0.9373002365475398","0.9943389975568736","0.9601784545454546"
"302","0.9293801255410926","0.9938659447351763","0.9601223636363636"
"303","0.9298307835061908","0.9934109111906736","0.9600552727272726"
"304","0.9293451984295232","0.9931825774393435","0.9599330909090907"
"305","0.9294130680743363","0.9931943196371449","0.9598464545454545"
"306","0.9292052701658405","0.9928556933983484","0.9597673636363636"
"307","0.9293969647801267","0.9928303737419116","0.9596667272727273"
"308","0.9291520050329098","0.9936348385455868","0.9596061818181818"
"309","0.9289869713853498","0.9939974121935248","0.9596339090909091"
"310","0.9291827608885243","0.9942782362907484","0.959580909090909"
"311","0.9292523130014402","0.9938077581141346","0.9594692727272727"
"312","0.9289897476924776","0.9931526220039171","0.9593459999999998"
"313","0.929211762732353","0.9937288408966178","0.959303909090909"
"314","0.9292637544156198","0.9940757424532535","0.959229"
"315","0.9291132035544354","0.9938561459400711","0.9592165454545454"
"316","0.9292236380153033","0.9933899608383201","0.9591394545454545"
"317","0.9292501703118011","0.9932934622775129","0.9590272727272726"
"318","0.9210814398449844","0.9927562852877935","0.9589456363636362"
"319","0.921359832041405","0.9931994319215169","0.9588959999999999"
"320","0.9213309750597991","0.9931152658114855","0.9588757272727273"
"321","0.9216195639186551","0.9933940977666534","0.9587733636363636"
"322","0.9212957670353084","0.9931413139806756","0.9587070909090908"
"323","0.9214294956238887","0.9927550798156788","0.9586223636363637"
"324","0.9214387032992946","0.9932040264786309","0.9586051818181817"
"325","0.929324543792402","0.9928512257964341","0.9584964545454545"
"326","0.9213986525753087","0.9926729642709926","0.9583919999999999"
"327","0.9215407763886122","0.9917780644161004","0.9572745454545454"
"328","0.9215482101736605","0.993199670742153","0.9583189999999999"
"329","0.9218211443045538","0.9940094543775203","0.9582906363636363"
"330","0.9292314382597266","0.9933084242772441","0.9581529999999999"
"331","0.9215002840241009","0.9926784335094593","0.9580792727272726"
"332","0.9216734172261121","0.993399616915266","0.9581112727272727"
"333","0.9217354468280491","0.9937643034085609","0.9579733636363637"
"334","0.921612894870015","0.992997279144722","0.9578725454545453"
"335","0.9215849343837565","0.9922775279443532","0.9577775454545453"
"336","0.9218834622652933","0.9918727326747221","0.9576840909090908"
"337","0.9217981459178924","0.9915372079868213","0.9576329090909089"
"338","0.9216544656886451","0.9914905361752706","0.9575082727272727"
"339","0.9217900765090594","0.9933575625223708","0.9574864545454544"
"340","0.9217073350355781","0.9918187146637291","0.9574118181818181"
"341","0.9216257719440408","0.9935065224438107","0.9573144545454545"
"342","0.9131730093425338","0.9920856124443036","0.9572918181818181"
"343","0.9135906037095857","0.9914078011936118","0.9571342727272727"
"344","0.9214910625313184","0.9918914299502507","0.9571136363636362"
"345","0.9214330602605092","0.9911342212001132","0.9570492727272727"
"346","0.9217357111479075","0.9912803740417179","0.9569446363636362"
"347","0.921414324222917","0.9907648123885255","0.9568129999999999"
"348","0.9137079781388441","0.9899035448917644","0.9567215454545455"
"349","0.9212872661851492","0.9903778769552155","0.9566540909090909"
"350","0.9135729821110758","0.9907810661381478","0.9565977272727273"
"351","0.9138978935413087","0.9904340005085306","0.9565285454545455"
"352","0.9133811764710676","0.9895680428671049","0.9564148181818182"
"353","0.9134726955867063","0.9901453106941615","0.9562950909090908"
"354","0.913334724838086","0.990729864907783","0.9561919999999998"
"355","0.9132648061758759","0.9909728800659666","0.9561269999999998"
"356","0.9135066879518635","0.9914977679082966","0.9561035454545453"
"357","0.9212813933241143","0.9922453309393195","0.9560497272727272"
"358","0.9211902317051508","0.9914006338217879","0.9559406363636362"
"359","0.9133713942895897","0.9921571834013557","0.955985"
"360","0.9132826807388164","0.9921313621407842","0.9558890909090908"
"361","0.9132004993272718","0.992746182248865","0.9558496363636364"
"362","0.9214267369653077","0.9925320715491315","0.9557951818181817"
"363","0.9132329426754838","0.9914369161734593","0.9557165454545453"
"364","0.9134064306220635","0.9921164644894815","0.9556194545454544"
"365","0.9132860063714698","0.9912472737101928","0.9555200909090908"
"366","0.9136748429885729","0.9915907737555725","0.955407818181818"
"367","0.9211127042629036","0.9922483439393259","0.9553568181818181"
"368","0.9134772890757759","0.9925341474323683","0.9552942727272726"
"369","0.9214127074724139","0.992925394542545","0.9552202727272726"
"370","0.9211770537173887","0.9923667145599604","0.9551407272727271"
"371","0.9213827590248864","0.9920812645736368","0.9550494545454544"
"372","0.91360356334597","0.992694632672251","0.9549593636363637"
"373","0.9134209111772783","0.9926671893758345","0.9548599999999999"
"374","0.9214182805237355","0.9900420551481939","0.9537294545454544"
"375","0.9134437387373898","0.9916599956305047","0.954795"
"376","0.913685277377292","0.9917918784724171","0.9546702727272727"
"377","0.9136460099805133","0.9910439279064865","0.954570909090909"
"378","0.9060846250841991","0.9918556260900926","0.954409818181818"
"379","0.9137403468279085","0.9916980526481335","0.9544005454545453"
"380","0.9139349329587138","0.9908490781626371","0.9543447272727271"
"381","0.9136435088128533","0.991536926775191","0.954216"
"382","0.9138240720812949","0.9915509385705362","0.9541646363636362"
"383","0.9058512184281662","0.9917239232058384","0.954058909090909"
"384","0.9134474207471742","0.9905936120881211","0.9539870909090908"
"385","0.9137803859950291","0.9902554017304873","0.9539203636363636"
"386","0.9134694474706827","0.9920381658344382","0.9538852727272725"
"387","0.9132483823668096","0.9913778428736941","0.9538043636363635"
"388","0.9055308036477466","0.9917272040166918","0.9536960909090909"
"389","0.91327571157704","0.9911267441305953","0.9536274545454545"
"390","0.9131954123601261","0.9924435918251763","0.9535398181818182"
"391","0.905387612561322","0.9911433824086853","0.9534404545454545"
"392","0.9053915148123458","0.9914227137969963","0.9533836363636362"
"393","0.9052271057003891","0.9909869019322086","0.9533121818181818"
"394","0.9132940993758036","0.9918463775080878","0.9532839999999998"
"395","0.905381081502711","0.9914080040650992","0.9531182727272727"
"396","0.9053763019040881","0.9904423797535723","0.9529828181818182"
"397","0.9053737398138383","0.991346098406424","0.9529770909090908"
"398","0.9054493968892819","0.9910752892272321","0.9528513636363636"
"399","0.9053330577532395","0.9917376165801063","0.9527797272727272"
"400","0.905495680511781","0.991117360474704","0.9527139999999998"
"401","0.9055920556075441","0.9906606590174215","0.9526048181818181"
"402","0.9056043369385139","0.9917432280818309","0.9525181818181818"
"403","0.9054995848533796","0.9901887474776441","0.952437818181818"
"404","0.8979587423364317","0.9907200984853414","0.9523804545454545"
"405","0.9057755906336494","0.9905038888393612","0.9522860909090909"
"406","0.9058755979195985","0.9910757853910795","0.9522014545454546"
"407","0.9058965320902473","0.9914989271124149","0.9521497272727272"
"408","0.9060762030488984","0.9904942965722842","0.9520848181818181"
"409","0.9054980878056348","0.9897742570576494","0.9519983636363635"
"410","0.905644951331937","0.9907636679197575","0.9518991818181818"
"411","0.905466150913114","0.9916865935457989","0.9518678181818182"
"412","0.8977026772469644","0.989197671970891","0.951697818181818"
"413","0.9055298826042822","0.9900066684009409","0.9516025454545454"
"414","0.8976896880826793","0.990739684046761","0.9514912727272726"
"415","0.9055728662016229","0.9888263215404133","0.9514162727272727"
"416","0.9053994831522939","0.9903446808000587","0.9513643636363636"
"417","0.8979470371423339","0.9894992072815918","0.9512559090909091"
"418","0.8978306744162645","0.9897347214222395","0.9511820909090908"
"419","0.9056872558094717","0.99053847925965","0.9511545454545454"
"420","0.897752437346436","0.9902230427014113","0.9510448181818181"
"421","0.8976842358836635","0.9889623976214151","0.9498438181818181"
"422","0.8976812910381395","0.9906814768394714","0.9508537272727272"
"423","0.8979501878549003","0.9893766193662425","0.9507127272727273"
"424","0.8976582548647084","0.9897149685600122","0.9506299090909089"
"425","0.8979291684465431","0.9891918978369798","0.9505220909090908"
"426","0.9054528556300817","0.9913875690035395","0.9504422727272727"
"427","0.9059422369344832","0.990199006690796","0.9503583636363636"
"428","0.8978217782111657","0.9899095650590642","0.9502315454545455"
"429","0.9059362802943599","0.9898455682073922","0.9500876363636364"
"430","0.8977415971140726","0.9893031978913356","0.9499781818181816"
"431","0.9059090565126964","0.989464852781587","0.9499084545454545"
"432","0.8978292987472319","0.9880269531925026","0.9497559090909089"
"433","0.8978243265505735","0.9891543540783161","0.9497557272727272"
"434","0.8976724676469363","0.9891511405332656","0.9496014545454544"
"435","0.8978306441954773","0.9875155203384713","0.9494936363636363"
"436","0.8976865223938622","0.9887246109785739","0.9494176363636363"
"437","0.8976621394217872","0.9889133832213922","0.9493085454545453"
"438","0.897701944313366","0.9888796998484164","0.9491980909090909"
"439","0.8898693657779435","0.9883729843791849","0.9491115454545453"
"440","0.8897149760051394","0.9887135624032948","0.9489333636363636"
"441","0.897418482671132","0.9880935182725586","0.9488752727272728"
"442","0.8894811368013915","0.9874900413569833","0.9486954545454546"
"443","0.8897032431995706","0.9881841254244342","0.9486062727272727"
"444","0.889517152071682","0.9885743006870941","0.9484953636363634"
"445","0.8897049433427616","0.986582431720688","0.9483550909090908"
"446","0.8815206167640545","0.9882489125075026","0.9483061818181818"
"447","0.8893881591773947","0.9869243864754","0.9481530909090907"
"448","0.8894028045212613","0.9885482454311009","0.9481016363636362"
"449","0.8973471520021724","0.9881093316386773","0.9480589090909091"
"450","0.8895042432559062","0.9892834355764992","0.9480476363636362"
"451","0.8896601436948466","0.9874271436184962","0.9478890909090908"
"452","0.8897692141882381","0.9884359013892093","0.9478942727272727"
"453","0.889727671448211","0.9896168229071324","0.9478152727272727"
"454","0.897775939482146","0.9882034181592961","0.9476957272727271"
"455","0.8899904757398674","0.9889581343312271","0.9476669999999998"
"456","0.8977379588838128","0.9887062124470953","0.9475485454545454"
