"cycle","CCCT_3p8_4p0","IC_peak","SoH"
"123","3391.73206682875","4.487746256109686","0.9545342074841452"
"124","3391.71742416842","4.47094443455001","0.9549019795790726"
"125","3421.74885005265","4.417514194489651","0.9551647563669"
"126","3391.71591791854","4.440366829865641","0.9553929019131272"
"127","3391.71951993479","4.45331088554655","0.9558057979207182"
"128","3391.73569797264","4.442083955483259","0.9558498433426088"
"129","3421.75140291493","4.434658678634893","0.955948273288618"
"130","3421.7517167885","4.440614631552494","0.9560844538454546"
"131","3421.73673393885","4.452957029340317","0.9561549157852726"
"132","3421.75250994827","4.442335204481903","0.9562098235883"
"133","3391.73722570604","4.437420158057504","0.956294755270818"
"134","3391.72205006034","4.430110958771464","0.9562860090965454"
"135","3391.71014396596","4.4325935980737","0.9562821651370818"
"136","3361.69595240626","4.442955522739522","0.9491643350692088"
"137","3391.72557702922","4.458094366173672","0.9457358407046088"
"138","3361.71042522252","4.452648192475772","0.9414185965432"
"139","3391.72558636742","4.427874494891151","0.9410927994098456"
"140","3361.7094865645","4.404231112143426","0.9400446641517364"
"141","3361.7175039422","4.397509106645873","0.9474828988661452"
"142","3331.68010126892","4.398493887784406","0.9489019499488454"
"143","3481.75601714356","4.395773767086755","0.947859328228118"
"144","3361.69402510535","4.380219261317272","0.9394195349281454"
"145","3391.6981031251","4.381557553170963","0.9473762794329"
"146","3361.70050187737","4.353347980765231","0.9480398584634728"
"147","3301.68443104634","4.443593738706231","0.9546436385541454"
"148","3391.7246085818","4.466175258967076","0.9549304185426908"
"149","3361.69389487527","4.474861320486687","0.941258970572518"
"150","3361.63207535927","4.416446939136409","0.9412092383317364"
"151","3361.69717627618","4.385734052031736","0.941404072927318"
"152","3361.700011373","4.358662033176199","0.9408327129461364"
"153","3361.71674436112","4.410247337900818","0.9406249026891635"
"154","3301.67903908219","4.443804261353661","0.9482877297661816"
"155","3361.69448754971","4.362666123856318","0.9489687578097452"
"156","3331.67925844009","4.33782417953287","0.9405358926530364"
"157","3301.67943254933","4.356081846575911","0.9396790266015728"
"158","3391.72575815132","4.3616361307037605","0.9395927143449908"
"159","3361.71547739356","4.32042926906973","0.9394499189545998"
"160","3331.67042709063","4.319964732965451","0.9383955213132452"
"161","3301.67946689503","4.3254852797775705","0.9464153228935728"
"162","3301.67917096632","4.34324089818687","0.947262104872709"
"163","3331.66318969504","4.412633582906863","0.9396157718305728"
"164","3301.67892006511","4.419469152397628","0.9382456437725362"
"165","3331.69877162302","4.374019138348044","0.9385408859941272"
"166","3331.68409203045","4.28684301407494","0.9382172855522636"
"167","3331.68264070781","4.313187811680364","0.9328734378818908"
"168","3331.70156447438","4.292950699248655","0.9407558697884454"
"169","3331.68624194199","4.2902196923899005","0.9457809811491544"
"170","3331.70372261141","4.278598500443073","0.9462187133644636"
"171","3331.68871201272","4.289506129132966","0.9464037048927364"
"172","3331.70417016354","4.277841807909358","0.946650815841918"
"173","3331.70445036806","4.268361109005907","0.9468583006335908"
"174","3331.67341897386","4.264068766866854","0.947024179759918"
"175","3331.67365934886","4.267926852690367","0.947057327540109"
"176","3331.68965764308","4.277982458569021","0.9470199620725273"
"177","3361.72105226427","4.285521551107486","0.9470018072678454"
"178","3361.72152948548","4.283246371805074","0.9470101238001636"
"179","3361.70718684414","4.274023223714444","0.9470652451272272"
"180","3331.70750926365","4.271620425220903","0.9471573706379364"
"181","3301.68051876558","4.288299988285164","0.9472097679362907"
"182","3331.64879424183","4.303876030500207","0.9477303699954271"
"183","3301.67979394138","4.301365005845035","0.9478219302850088"
"184","3301.64864212169","4.295212223488521","0.9390855645198364"
"185","3331.69501813862","4.283610040996745","0.9381009449652272"
"186","3331.66957877308","4.2759162686309775","0.9379442674563"
"187","3301.68674662639","4.274492531928582","0.9374225618789"
"188","3301.66335929301","4.253415857113359","0.9318850763076636"
"189","3301.67854580597","4.271035852953531","0.9397556279336636"
"190","3451.75547519539","4.275107832451124","0.9406111929750636"
"191","3301.66342121256","4.277949890177908","0.9376476573690726"
"192","3301.66882882078","4.242545511349323","0.9315189289349636"
"193","3301.6391920378","4.250719974810774","0.9318125097135272"
"194","3301.66429560016","4.261833012231716","0.9334284759869362"
"195","3301.67927276046","4.250245556846402","0.9409934182230636"
"196","3301.68001445184","4.20980837498397","0.9456981132779"
"197","3301.67737029661","4.269568951176073","0.9391043165881908"
"198","3301.66560486328","4.310075025384849","0.9328709990871636"
"199","3301.66925807727","4.3085349756151015","0.937735340375318"
"200","3331.68652426172","4.25236862790369","0.9332502124784"
"201","3211.62219120498","4.253420576607707","0.9379676616107636"
"202","3301.67974699422","4.239549352993104","0.9397645530666544"
"203","3301.68012053161","4.230827423864694","0.9403540633936908"
"204","3271.64891523806","4.231237736974354","0.931907033600009"
"205","3271.66499794795","4.204124677249259","0.9319154198275816"
"206","3331.69980358396","4.208803599565323","0.9316825091790818"
"207","3301.67208527945","4.245485966600177","0.931579634443418"
"208","3301.68903563005","4.126473660020412","0.9316584668132544"
"209","3271.64915466067","4.0825559060582375","0.9390285378284728"
"210","3301.66560823671","4.11721678532307","0.9396360612005272"
"211","3361.69961906873","4.233653698662509","0.9317931326385273"
"212","3331.70572560621","4.176672028533334","0.9315535291781"
"213","3301.69145577616","4.213924238027268","0.9318266174454636"
"214","3301.69202635536","4.249668589279713","0.939261837785609"
"215","3301.69261698465","4.243400338107753","0.9397978785604272"
"216","3301.67750544397","4.1947703615168725","0.9397747079641362"
"217","3301.67788104154","4.149872245345226","0.9398801352051"
"218","3301.66351655055","4.2266911937406295","0.9399733540847908"
"219","3331.66348375903","4.272529439149602","0.9399950319961272"
"220","3301.69503271975","4.278135760956381","0.9401189395601364"
"221","3331.71056611882","4.195397449437839","0.9405898585622636"
"222","3331.69530522031","4.195356784938459","0.9405325736610364"
"223","3301.69578665669","4.187942531161628","0.9405343903773818"
"224","3301.66516939125","4.200445967524951","0.9403860989038726"
"225","3301.66507402324","4.204551999864894","0.940395305489618"
"226","3301.69640073948","4.191735281715793","0.9404210687973"
"227","3301.63398560177","4.188714341305063","0.9403730169256088"
"228","3301.64988149044","4.1965383003028816","0.9403997325060546"
"229","3271.65180222952","4.201867225727538","0.9404342004274998"
"230","3301.68327430391","4.191924829665732","0.940373435215709"
"231","3271.66789709968","4.180586574480032","0.9403320836938818"
"232","3271.65067568735","4.172800756588322","0.9322795964724454"
"233","3301.66635457472","4.174146849501115","0.9318486730306088"
"234","3301.65803084732","4.181022979907322","0.9313845206335364"
"235","3271.66040996566","4.179794394044796","0.930282539400918"
"236","3271.65110806666","4.188244339438934","0.925139117289"
"237","3271.63451965444","4.194463381846875","0.9327367942871"
"238","3421.71035904816","4.198714725672532","0.9376822148924908"
"239","3301.6486676103","4.1733540569902985","0.9311739841422452"
"240","3331.70135820451","4.146543440266498","0.9250535249456"
"241","3301.6722252137","4.133039483406304","0.929372443598518"
"242","3301.68074796781","4.149533369806953","0.9402510776261908"
"243","3301.67939372741","4.166577639007974","0.9466598134572454"
"244","3301.66408932527","4.165568603013243","0.9476485160754364"
"245","3271.64962575658","4.125175670408824","0.941788659291218"
"246","3283.6516977584038","4.0791700968387055","0.9386162888361818"
"247","3271.63730720176","4.187864852902549","0.9384636759316454"
"248","3301.6386409519","4.318113689514521","0.9336169494604362"
"249","3271.64322781499","4.3716248508426485","0.930955153435118"
"250","3301.65903333758","4.311212187755379","0.9249051646574362"
"251","3211.59268628703","4.290794672499475","0.9330035205479636"
"252","3271.63760844139","4.276524465137058","0.938090704826818"
"253","3241.62261064878","4.288273620502585","0.9316934390524"
"254","3211.60766998838","4.282519541383542","0.9249013618124726"
"255","3241.627646679792","4.25581760499475","0.9250240252895818"
"256","3211.62043853874","4.233593553038899","0.9252791067518362"
"257","3241.63549223294","4.228558904536053","0.9250300804134092"
"258","3241.63570971498","4.219294626738321","0.9242807383017908"
"259","3241.63941435809","4.209425417150944","0.924415101262809"
"260","3241.62580325001","4.203181539798678","0.9315600987304726"
"261","3211.60622598668","4.198577601541141","0.9331105554907546"
"262","3211.61954817466","4.439057903157709","0.9329201389396088"
"263","3211.61794006678","3.268665315733113","0.9243824785423728"
"264","3241.60404785387","2.8570444421736734","0.9247812712605182"
"265","3181.60451928729","3.2229853134958155","0.9239096261442272"
"266","3151.57449411958","4.396705862623186","0.9233818489960092"
"267","3181.60360203622","4.168771008476828","0.9243196001364364"
"268","3181.5885363529","4.167206630585113","0.9306516888616272"
"269","3151.58900243375","4.113876383015692","0.931072439651718"
"270","3241.63821362046","4.112671706523509","0.9225355463962271"
"271","3241.64208415709","4.098059118485618","0.922475638275209"
"272","3241.64045598416","4.1036145224059695","0.9223078873280453"
"273","3241.62546357847","4.093786549447367","0.9222684562063818"
"274","3241.625881059","4.111810411249262","0.9220904286456818"
"275","3241.62396337447","4.1221230391929735","0.9245470242162088"
"276","3271.64253461046","3.945499643548328","0.929287409356309"
"277","3241.62739196454","3.9154243721201576","0.9296146180628"
"278","3241.64352331386","3.994497397067405","0.9297353882949908"
"279","3241.64382446935","4.151580919809513","0.9298557309161364"
"280","3241.62818292086","4.069383111774844","0.929972756145418"
"281","3271.62790899392","4.054310712334479","0.9302184979415544"
"282","3271.64410045801","4.053652388411352","0.9302049126685"
"283","3271.6600417837","4.069696310934052","0.9303327680704816"
"284","3241.63023584743","4.044895675096677","0.9301317035574456"
"285","3271.64590172743","4.047425781129581","0.9299925065599"
"286","3271.66188216564","4.042818493852806","0.9304217648470452"
"287","3211.59153972897","4.058998375073307","0.9302090456858"
"288","3181.59043347614","4.061563154663168","0.9303188255373908"
"289","3181.55988824303","4.050254373634585","0.9303665001342726"
"290","3211.58803709939","4.029685700840242","0.9305578338989726"
"291","3181.60585767793","4.030089008498207","0.9249576207892728"
"292","3211.62571675871","4.06102716800438","0.9158120871705816"
"293","3211.62720845645","4.065883519991621","0.9163558759963728"
"294","3151.59736037935","4.055020122564617","0.9155176021189544"
"295","3181.60547225724","4.032856800040556","0.9147779111798544"
"296","3181.57493515446","4.048081797912799","0.9164502707271908"
"297","3181.60659531143","4.059279182784582","0.9227331666628"
"298","3181.60627818608","4.025065908355708","0.9231113384521908"
"299","3211.60800051444","4.001936597481851","0.9141873247335728"
"300","3211.61019359016","3.997911574232345","0.9139114985835364"
"301","3211.62657987989","4.043334095420622","0.9139466610096"
"302","3361.68086356033","4.026851462788207","0.913831920018409"
"303","3181.60575428529","4.012792945047193","0.90811691242671"
"304","3151.55886380903","3.994771858920808","0.9159462890324364"
"305","3211.62374845807","3.863317228917238","0.916641129407618"
"306","3211.60927125142","3.830005904846119","0.9224320949585452"
"307","3151.59114367037","3.8748159426992577","0.9170310994430726"
"308","3181.58923416706","4.006317198584609","0.9234670804114816"
"309","3151.58747103704","3.946787771002769","0.9245389509927272"
"310","3151.55909020328","3.9668571346448793","0.9247156606304182"
"311","3121.55936021545","3.957043603370723","0.9151647384720272"
"312","3181.60767452111","3.940915026208959","0.9150653992583088"
"313","3181.60875605663","3.9723660670833496","0.9146825834558272"
"314","3211.60877201717","4.02459238621569","0.9144191691602"
"315","3211.62520602077","4.035855273982124","0.914546787175909"
"316","3181.61037322209","3.980594047472674","0.9167839002523634"
"317","3211.62592413555","4.0054071865619925","0.921711903077018"
"318","3211.62678528178","3.947376159931976","0.9217891810742728"
"319","3211.62700556582","3.956672532506449","0.9218125798409362"
"320","3211.62713995575","3.967362428317632","0.9220107857123636"
"321","3211.62774102375","3.989558054094696","0.9219958881144728"
"322","3211.59615092151","3.930173697504279","0.9219386212024818"
"323","3211.62748539666","3.938835462127135","0.9218477202391818"
"324","3211.62788665673","3.939968398985934","0.9217793466836728"
"325","3211.6283822268","3.930736719057227","0.921627393134409"
"326","3211.62864869606","3.925896272694045","0.921448477429618"
"327","3211.61295897734","3.950078869577648","0.9214527345443088"
"328","3151.58214829611","3.9639368607046777","0.9214111084752272"
"329","3151.55942034104","3.950205228455775","0.9212232623352544"
"330","3151.59041174623","3.940486705853823","0.921039681940918"
"331","3121.57274735532","3.9429091399150855","0.9071556299010852"
"332","3091.5598385618","3.943431819601656","0.9061085917795516"
"333","3181.59069444151","3.936819233858581","0.9058436769919272"
"334","3181.60971179866","3.934548913012964","0.9003058491290554"
"335","3151.59525615995","3.930629903498846","0.8992360802024589"
"336","3121.57577568793","3.9244931294648873","0.907844652112879"
"337","3091.52849325467","3.934584960832016","0.9131218041247088"
"338","3091.55993093713","3.942207313160608","0.9057927038041926"
"339","3091.56002687109","3.9409716709393376","0.8988731010598309"
"340","3061.54474251205","3.919954489515251","0.8989050658604818"
"341","3121.57846776233","3.924866601163159","0.8982457462724981"
"342","3121.57933299377","3.9178263646472313","0.8983308298698026"
"343","3091.56051764427","3.8960911454478095","0.9052760698657508"
"344","3061.5286146815","3.835346834887565","0.9057469875065216"
"345","3061.52916842175","3.904890382100308","0.9059891971291036"
"346","3061.52865117753","3.934301096388966","0.8975272353540708"
"347","3031.52932132699","3.913825683522449","0.8920292801227735"
"348","3121.57744888297","3.8085793190592296","0.891502841828339"
"349","3121.56327134312","3.802570214633745","0.891692503946939"
"350","3241.63596435462","3.795418433862924","0.8971353237774754"
"351","3061.52900236281","3.803262604918463","0.8994410484304354"
"352","3031.52956197677","3.772672084614905","0.8999311013170199"
"353","3091.56041828672","3.763203624729874","0.891518761047529"
"354","3121.56236951053","3.781964040674744","0.8978234451269154"
"355","3121.54723217865","3.7635526461607474","0.8973896247529581"
"356","3001.49858961335","3.722714386628943","0.8907628003945318"
"357","3031.51361868616","3.732506794850396","0.8988624574837972"
"358","3031.52911556417","3.76510111156144","0.8994929555178508"
"359","3031.51328927019","3.756165798393489","0.8914436123562463"
"360","3001.51356542267","3.737919928473078","0.8898750452248836"
"361","3091.56179633125","3.736795109307556","0.8899252406862372"
"362","3091.56252205497","3.715518197185689","0.8896057380607263"
"363","3091.54726531548","3.823549468006581","0.8836796182906346"
"364","3091.54747295298","3.857218972601948","0.8913871213638445"
"365","3121.57879600039","3.8071214723921742","0.8970821078355872"
"366","3121.56412475521","3.7557546988329977","0.8972143699122455"
"367","3121.57970589812","3.784344452920736","0.8972703731585309"
"368","3091.564895766","3.7701424980516056","0.8973573867035927"
"369","3091.56519704186","3.7012149687186255","0.8977972498679563"
"370","3121.58034088576","3.696296491906696","0.8979697758119536"
"371","3121.58113515531","3.688239820696732","0.898096148811749"
"372","3121.58120262849","3.701324016445108","0.8982055389987436"
"373","3121.56589309242","3.677143575332928","0.8982314377859372"
"374","3121.58162931195","3.655819937611412","0.8982398196009264"
"375","3121.56662005919","3.660716112812155","0.8982253139371481"
"376","3151.56633954588","3.6712983256792953","0.8981960192880499"
"377","3121.58252306439","3.677011889701368","0.8982678048724454"
"378","3031.51561622461","3.683304690595514","0.8984434640146545"
"379","3031.51388084457","3.692816592081813","0.89822883878189"
"380","3001.51427965774","3.695135133019596","0.8979717945031099"
"381","3001.49898698873","3.701785443110258","0.8830501270496608"
"382","2971.48353270115","3.697343857555299","0.882370563812439"
"383","3031.53232586022","3.686504935837679","0.8820600301611763"
"384","3061.51819791481","3.6892551623768233","0.8816896346393036"
"385","3091.53414906573","3.688629357598789","0.8813863810334108"
"386","2971.49945164599","3.6887339904060905","0.8892905275125327"
"387","2971.49941778654","3.693673695079071","0.8898867695619045"
"388","2971.48392678832","3.697213411426012","0.8816735931981735"
"389","3001.51487346272","3.6829252935096655","0.8753639702391445"
"390","2971.49921665532","3.684748952858533","0.8809571715446917"
"391","3031.51817011472","3.6383234124595742","0.8749337188498317"
"392","3061.55011980887","3.608489047919552","0.8739005806897971"
"393","3001.50000743201","3.594028518035776","0.8822081031271536"
"394","2971.49952208658","3.622552068862441","0.8836619378730927"
"395","2971.48402559448","3.578810549880429","0.8827521868810491"
"396","2971.48413111758","3.5823832681495467","0.8739112695352035"
"397","2971.42165000538","3.590555849658136","0.8739921240512626"
"398","3001.40882183448","3.6226994540156734","0.8744760961167117"
"399","3031.3476429485","3.5721644000062827","0.8738334812893744"
"400","3151.57486268314","3.548771482927206","0.8742924608776818"
"401","2971.49918350774","3.539987802576638","0.882154618066969"
"402","3001.50146246336","3.5777916891853714","0.8827749484834018"
"403","2941.46829959977","3.574146941521356","0.8814754785304117"
"404","2941.46807959144","3.5601927107407443","0.8812393247589899"
"405","2911.46833761374","3.5569173224494364","0.8750870431617227"
"406","2941.42153220102","3.548456742194902","0.8737591628098544"
"407","2941.48384218667","3.5805475617255","0.8732387241605172"
"408","2941.4837692549","3.5782656382143103","0.8731999174094272"
"409","2881.45328066141","3.557501334432573","0.8730355796455536"
"410","2971.50137352096","3.516556966095813","0.8670051128215571"
"411","3001.48616759385","3.527885560542044","0.8664839024558764"
"412","3001.51772726528","3.5082974058507865","0.8744901811676045"
"413","3001.48697799365","3.603086001392336","0.8753439151477472"
"414","3001.48718889424","3.6335814046274906","0.880730963411839"
"415","3001.487521839","3.6221653484011735","0.8807857174611609"
"416","3007.510749564725","3.51852588004252","0.8808423884370827"
"417","3121.55992596519","3.5134849171363163","0.8808850820968636"
"418","3001.5300452919","3.4967426548528784","0.8809215313133254"
"419","2971.51364562041","3.5129553834593663","0.8659802118924581"
"420","2971.51876491395","3.5117143938465416","0.8652097142618926"
"421","3001.51953026978","3.494031723122588","0.8665726988374953"
"422","2911.48793474635","3.4840009621478627","0.8670954231118708"
"423","2971.48382922913","3.4756556805823893","0.8670901012767136"
"424","2971.51512617107","3.4764538401871894","0.857564181642619"
"425","2941.48365888354","3.4774934623700964","0.8571836846910963"
"426","2971.50544336132","3.494607987594729","0.8576087789225517"
"427","2941.4846819723","3.487906564633687","0.8572071675271308"
"428","2941.48379499829","3.4898335484895826","0.8566810803769926"
"429","2971.49930585615","3.5352342957082143","0.8645478277133763"
"430","2941.50014599788","3.557206325731186","0.8646937225342944"
"431","2911.48475724482","3.530487001148946","0.8572613517186609"
"432","2941.50392275527","3.457128442772316","0.8497827922070917"
"433","2941.4588228389","3.4442537404515483","0.8495365648444673"
"434","2941.49064024002","3.3718659507276474","0.8499792822316418"
"435","2911.4845368597","3.3654527903460814","0.8499728395013336"
"436","2941.43603947811","3.409996959563045","0.849820373194699"
"437","2911.46834233563","3.4766913256961174","0.8576945522826027"
"438","2911.48444919585","3.446245100465508","0.8580714370392845"
"439","2881.46803980506","3.412756550142833","0.8490752059512845"
"440","2941.48827451479","3.3953854618401262","0.8414893636999444"
"441","2941.50507383351","3.3742201650726926","0.8420728098657962"
"442","2881.45795674627","3.3738002808567784","0.8483335053619454"
"443","2851.43668890307","3.384850815764725","0.8414870427197962"
"444","2851.45278655021","3.393023733070531","0.8493106336446782"
"445","2851.45306110061","3.3908602874372296","0.8504151826374872"
"446","2851.43760404741","3.376565352215824","0.8563498755477518"
"447","2851.43678402539","3.341483125370376","0.8409320086795817"
"448","2881.47315976535","3.298664571183333","0.8405700125884982"
"449","2911.48970909538","3.2972104910204125","0.8413106210739209"
"450","2911.44337280286","3.3011952399517783","0.8404544599647609"
"451","2911.47486792464","3.363829532849364","0.848581463474899"
"452","2911.47537114564","3.398037307318272","0.8491521084709345"
"453","2911.4761377793","3.386103507349815","0.8494091010398545"
"454","2911.47689966112","3.3243080332017625","0.8495580827500971"
"455","2911.4924494407","3.2939352513708555","0.8495969498797171"
"456","2911.49272360495","3.2645415761534826","0.849725298309909"
"457","2911.47716094821","3.250286658429764","0.8500398159990991"
"458","2911.46153226168","3.246736982044829","0.8499494986808408"
"459","2881.46166650636","3.263641086311723","0.8498175923039899"
"460","2911.47734717821","3.2826566953964424","0.84976417641951"
"461","2911.47781362745","3.2840354447664963","0.8495506032793754"
"462","2911.47802494501","3.258229719738633","0.8494308109624881"
"463","2881.46274390572","3.228073275328598","0.8492880723020918"
"464","3031.48365732077","3.2090022612535787","0.849227156183459"
"465","2911.45375469768","3.1909835574314336","0.8491603362177518"
"466","2851.43593580321","3.1903401253235826","0.8491006418191117"
"467","2881.44432585647","3.1874966651456167","0.8490108558599782"
"468","2911.49191326233","3.201699979588317","0.8420632064350208"
"469","2851.44369291114","3.203245346962895","0.8409892501555272"
"470","2821.42261421511","3.206425387156266","0.8486361950213581"
"471","2821.42271926734","3.1974945436159814","0.8491908979799226"
"472","2791.42322670859","3.1971856677488346","0.8492030413603635"
"473","2821.43875851876","3.1904950927572764","0.833313117729858"
"474","2791.42303915043","3.186237400027239","0.8328160766690171"
"475","2851.46035095717","3.183429792278822","0.8328124289281218"
"476","2851.44622899661","3.180258476196612","0.8327366212555762"
"477","2821.42529208448","3.184671081138358","0.8253521284733899"
"478","2791.39266401939","3.156760489222783","0.8403601220651954"
"479","2791.40836335235","3.2447910231726724","0.8409795505377109"
"480","2821.40798138431","3.3012389067461783","0.8402625919021035"
"481","2791.42323419728","3.2968963293710973","0.8253356866566327"
